order_order_id,order_customer_id,order_order_date,order_order_status,order_order_total,customer_customer_id,customer_contact_id,customer_customer_since,customer_status,customer_segment,contact_contact_id,contact_email,contact_full_name,contact_phone,contact_country,contact_city,contact_address_line1,contact_company_name,contact_job_title,product_product_id,product_product_name,product_category,product_brand,product_list_price
O1682,CU1839,2026-01-30,pending,3934.61,CU1839,C1106,2021-11-06,inactive,retail,C1106,garzamichele@fisher.biz,Devin Simpson,+1-255-520-5125x49359,Egypt,Lake James,"597 Carlson Spurs
East Ashleychester, LA 20972","Short, Pierce and Hall",Geographical information systems officer,P434,quidem,Clothing,Lee-Jones,2954.94
O1683,CU1439,2024-12-19,cancelled,3277.2,CU1439,C2350,2024-04-02,active,corporate,C2350,manningcourtney@heath.com,Jennifer Fisher,001-490-879-4224,Egypt,Troymouth,"188 Stephanie Gateway Apt. 048
North Sarahchester, DC 03497",Parker-Harris,Telecommunications researcher,P42,earum,Clothing,Robinson-Hayden,1804.88
O1684,CU29,2026-04-09,cancelled,3387.73,CU29,C2876,2021-08-06,inactive,retail,C2876,williamsdana@yahoo.com,Joanna Thomas,609.881.6745,Egypt,Marshallchester,"2453 Miles Crossroad
North Cheryl, PA 83611",Neal-Thomas,Geophysicist/field seismologist,P48,dolore,Electronics,"Mejia, Long and Paul",3069.18
O1685,CU2110,2024-05-01,shipped,1682.49,CU2110,C1956,2024-08-25,active,retail,C1956,yvelez@garcia.org,Kristen Garrett,631.934.4383,Egypt,Acostaport,"0746 Mccarthy Rapids Apt. 852
West Brian, IN 32129","Martinez, Colon and Nguyen",Midwife,P313,repudiandae,Food,Gentry and Sons,2757.04
O1686,CU332,2025-02-14,shipped,7653.45,CU332,C2627,2024-04-27,active,retail,C2627,katherinelynch@gmail.com,Holly White,952-189-2661x30081,Egypt,Zacharytown,"959 Sarah Meadow Suite 529
Drakeborough, AR 53814",Buchanan Inc,Radio broadcast assistant,P462,eos,Food,"Hardy, Hughes and Levine",1927.65
O1687,CU778,2026-01-12,cancelled,4919.61,CU778,C882,2025-12-05,inactive,corporate,C882,nguerrero@hotmail.com,Thomas Nguyen,001-867-847-0419x879,Egypt,Carrtown,"85774 Lowe Shoals
Port Andreborough, KS 98159",Hill and Sons,Primary school teacher,P160,ea,Clothing,Roth-Warren,2678.67
O1688,CU1567,2024-11-20,cancelled,9616.53,CU1567,C1657,2025-12-01,active,corporate,C1657,michellepeters@gmail.com,Jacqueline Wheeler,+1-659-286-5880x47777,Egypt,Dickersonside,"474 Brett Turnpike
Port Maria, DC 04273",Adams LLC,"Biochemist, clinical",P487,quod,Electronics,Grant-Lopez,2276.69
O1689,CU2610,2024-09-30,pending,6544.25,CU2610,C2692,2025-01-14,active,retail,C2692,mhuff@brown-clark.com,Clinton Li,910-406-3900x02491,Egypt,Michaelstad,"1754 David Port
West Kevinborough, AZ 41856","Davis, Martinez and Gomez",Armed forces operational officer,P386,illo,Electronics,Herrera-Proctor,1350.37
O1690,CU2071,2025-02-17,pending,4792.09,CU2071,C696,2022-03-18,inactive,corporate,C696,petersonrichard@gmail.com,Scott Williams,(820)609-5654,Egypt,West Scottstad,"598 Price Squares Apt. 687
Stevenbury, RI 13897",Combs and Sons,Records manager,P185,labore,Food,Browning PLC,4972.41
O1691,CU2350,2025-12-12,cancelled,8213.33,CU2350,C2364,2024-12-17,active,retail,C2364,cynthia36@ramirez-phillips.com,Amy Martin,+1-282-705-5177x75775,Egypt,Reynoldsville,"25965 Mathis Neck
Port Janetberg, MD 75079",Walsh LLC,Insurance claims handler,P67,numquam,Food,Dominguez Inc,210.78
O1692,CU2106,2026-01-15,cancelled,9582.7,CU2106,C2795,2023-02-08,inactive,corporate,C2795,johnchristensen@hotmail.com,James Simon,796.290.8605,Egypt,Anthonyburgh,"Unit 0040 Box 9046
DPO AA 51662",Jackson Inc,Clothing/textile technologist,P191,reprehenderit,Clothing,Rodriguez-Davenport,604.44
O1693,CU984,2025-10-28,cancelled,8117.08,CU984,C1848,2023-11-06,inactive,corporate,C1848,jacksonmelanie@scott.org,Edward Pearson,443-303-6827,Egypt,Russoton,"Unit 5707 Box 2998
DPO AA 80124",Small Inc,Bonds trader,P192,consectetur,Food,Cook Group,4538.14
O1694,CU759,2026-01-18,pending,774.04,CU759,C112,2022-02-14,inactive,retail,C112,patrickmay@gmail.com,Stephanie Ochoa,001-023-507-1810x4990,Egypt,Lopezville,"1086 Ryan Meadows Suite 946
West Sharimouth, WY 97280",Patterson-Miller,"Scientist, research (physical sciences)",P414,totam,Electronics,"Morgan, Taylor and Henry",3639.75
O1695,CU720,2025-08-23,pending,7905.1,CU720,C2586,2023-12-22,inactive,retail,C2586,stephanieoneal@baker.com,Beth Franklin,824-073-0518x21062,Egypt,South Stephanieville,"443 Pamela Mission
Ericamouth, ND 21839",Lee-Lewis,"Buyer, industrial",P214,incidunt,Electronics,"Lowery, Willis and Garza",1025.91
O1696,CU1586,2024-11-20,shipped,554.8,CU1586,C2470,2021-12-22,inactive,retail,C2470,angelalong@jefferson-skinner.com,Dalton Henry,+1-807-104-1792x735,Egypt,North Mary,"PSC 2831, Box 4641
APO AE 66793","Mora, Ritter and Lewis",Armed forces training and education officer,P152,magnam,Clothing,"White, Todd and Erickson",321.85
O1697,CU1588,2024-11-17,shipped,4602.6,CU1588,C188,2023-11-14,active,corporate,C188,jennifer88@hotmail.com,Tiffany Anthony,817.180.2137x091,Egypt,Riveraburgh,"USS Watkins
FPO AA 42559",Jones-Rivera,Historic buildings inspector/conservation officer,P344,dolorum,Food,Wilkerson Ltd,3821.02
O1698,CU563,2024-10-05,cancelled,5007.55,CU563,C2502,2023-09-16,inactive,corporate,C2502,vicki70@hotmail.com,Matthew Brock,001-253-978-7529x12232,Egypt,North Markbury,"164 Jason Turnpike
North Nicholas, NM 01374","Gonzalez, Wright and Mccann",Financial trader,P210,dicta,Food,"Jackson, Medina and Campbell",1409.78
O1699,CU1614,2024-07-09,cancelled,4203.41,CU1614,C1598,2024-05-21,inactive,retail,C1598,laurenmacias@wilkerson-vang.org,Jessica Olsen,(623)710-3330x1111,Egypt,Matthewland,"71712 Lisa Dam
Guzmanland, WY 68262","Mitchell, Marshall and Potts",Commercial/residential surveyor,P293,magnam,Food,Jones-Bennett,211.75
O1700,CU2177,2026-02-02,shipped,4790.73,CU2177,C853,2021-07-03,inactive,corporate,C853,fbrooks@hotmail.com,Derrick Nichols,001-472-523-7279x754,Egypt,Tammyfort,"9685 Wendy Creek Apt. 700
Lake Annburgh, HI 50891",Dennis-Flores,"Producer, television/film/video",P134,corporis,Food,Perry Inc,1689.12
O1701,CU2222,2024-09-01,shipped,4421.77,CU2222,C1535,2021-12-11,active,retail,C1535,lisa65@hotmail.com,Autumn Bolton,516-212-4344x041,Egypt,East Jeffreyberg,"5826 Melissa Street Apt. 011
South Johnton, TX 15149",Cooper-Castro,Banker,P132,quia,Food,Gibson-Mcclain,2734.13
O1702,CU358,2026-04-27,pending,3431.29,CU358,C1648,2025-06-08,inactive,corporate,C1648,mckinneykenneth@hotmail.com,Phillip Moss,116-632-3170x71328,Egypt,Port Brendamouth,"305 Wagner Mission
Lake John, KS 94971",Levine-Huffman,Dealer,P270,ad,Food,Moran PLC,1313.74
O1703,CU9,2025-09-01,shipped,3421.36,CU9,C2671,2025-01-23,inactive,retail,C2671,ericvega@gmail.com,Alejandra Spence,+1-128-086-9505,Egypt,Joeview,"4583 Lawrence Stream Apt. 976
Mullenfurt, WA 32799",Stark-Valdez,Commercial art gallery manager,P290,blanditiis,Electronics,"Martinez, Foster and Howard",4461.56
O1704,CU1334,2024-12-23,cancelled,1621.92,CU1334,C2910,2023-08-18,active,retail,C2910,timothy49@torres.org,Shannon Gallagher,+1-959-806-4955x648,Egypt,Patrickmouth,"231 Cheryl Crossing Apt. 288
Rossmouth, WY 93987","Jensen, Brown and Robertson",Press photographer,P25,eius,Food,Lawrence-Keller,3052.3
O1705,CU1387,2025-07-04,pending,9150.03,CU1387,C2374,2023-10-05,active,corporate,C2374,shawn94@gmail.com,Julie Ponce,+1-184-045-2417x9912,Egypt,New Brittany,"9109 Daniel Walks
Cassandraside, SC 36604","Ware, Harris and Robertson",Translator,P202,nisi,Electronics,Gordon Inc,4690.9
O1706,CU2018,2025-04-25,cancelled,5261.94,CU2018,C2996,2022-12-13,active,corporate,C2996,chavezmichael@gmail.com,Larry Bennett,001-910-998-6753x648,Egypt,Whitneyberg,"904 Garcia Shoal
South Robert, IN 62806",White Group,Drilling engineer,P273,ex,Food,Osborne and Sons,373.16
O1707,CU925,2025-05-16,cancelled,6598.75,CU925,C1070,2021-07-13,active,retail,C1070,jeffery30@gmail.com,Richard Santos PhD,+1-706-214-0516x93762,Egypt,Brianview,"8951 Barker Station
Johnsonbury, MN 81979","Waters, Collins and Mcdonald",Public relations officer,P266,sequi,Food,Schaefer-Cross,504.02
O1708,CU992,2024-07-17,shipped,4449.42,CU992,C2050,2023-07-04,active,corporate,C2050,bbarber@scott.com,Anthony Mcdaniel,491.293.4199,Egypt,East Keithfurt,"18861 Kimberly Fields
Josephhaven, MT 60920","Rivas, George and Gay",Diagnostic radiographer,P377,maiores,Clothing,Johnson-Ross,671.63
O1709,CU872,2024-09-02,shipped,5782.68,CU872,C2099,2024-09-04,active,retail,C2099,bcastro@rodriguez.info,David Cline,149.853.6079x0695,Egypt,Theresaville,"814 Bryan Court Apt. 873
Crystalbury, TN 26428",Russell-Harrell,"Physicist, medical",P493,aperiam,Electronics,"Baker, Roberts and Novak",2629.84
O1710,CU2847,2026-04-04,shipped,8666.46,CU2847,C1649,2022-05-25,inactive,corporate,C1649,john97@davis.net,Patricia Parker,+1-518-089-0538x25402,Egypt,Nguyenview,"45157 Lisa Stravenue
Hansonbury, LA 62285","Wright, Stewart and Phillips",Financial planner,P36,recusandae,Clothing,"Morales, Yang and Mason",4897.52
O1711,CU1532,2024-07-27,shipped,1866.57,CU1532,C800,2024-10-17,inactive,corporate,C800,watsonandrew@steele.info,Alexander Charles,(051)630-8355x9800,Egypt,Michaelachester,"914 Todd Viaduct
Simpsonstad, SD 18947",Simmons Group,Scientific laboratory technician,P495,illo,Clothing,Jackson PLC,3754.01
O1712,CU553,2025-02-20,pending,4939.21,CU553,C1001,2022-04-28,active,corporate,C1001,pamela11@gmail.com,Kristen Alvarez,440.126.5122x6878,Egypt,Philipton,"PSC 2682, Box 2728
APO AA 54079",Barry-Chen,Restaurant manager,P99,aliquam,Clothing,"King, Simon and Foley",3553.3
O1713,CU2518,2024-11-05,cancelled,5421.55,CU2518,C1155,2021-05-31,active,corporate,C1155,christopherjones@hotmail.com,Carolyn Stephens,992.738.5600x038,Egypt,Lake Robert,"Unit 4187 Box 9357
DPO AP 83488",Rhodes-Evans,Site engineer,P101,magnam,Food,Johnson-Kemp,3816.22
O1714,CU2745,2024-05-26,shipped,924.74,CU2745,C1071,2024-02-17,inactive,retail,C1071,courtney46@barrera.com,April Ware,291-414-8966x283,Egypt,South Angelamouth,"3497 Amy Inlet
South Paige, AR 71815",Mccoy PLC,"Psychologist, counselling",P404,incidunt,Electronics,Burke PLC,3281.18
O1715,CU848,2025-03-16,cancelled,2879.83,CU848,C1095,2023-06-22,active,retail,C1095,dianaedwards@scott.info,April Flowers,+1-025-874-0571x4071,Egypt,Port Chelsea,"781 Adams Fields Suite 410
Sandratown, NH 21606","Wilson, Medina and Ward",Dancer,P227,earum,Food,Smith Group,3424.01
O1716,CU283,2025-12-26,shipped,4810.59,CU283,C38,2023-06-30,inactive,retail,C38,randymartin@roberts-wells.net,Adam Davidson,+1-258-476-5306x4043,Egypt,West Stephanie,"50438 Nicholas Garden
North Spencer, AL 10870","Perez, Barnes and Williams",Biomedical scientist,P89,hic,Food,"Brown, Webb and Boone",1475.18
O1717,CU1439,2024-12-13,pending,7647.82,CU1439,C2350,2024-04-02,active,corporate,C2350,manningcourtney@heath.com,Jennifer Fisher,001-490-879-4224,Egypt,Troymouth,"188 Stephanie Gateway Apt. 048
North Sarahchester, DC 03497",Parker-Harris,Telecommunications researcher,P497,consectetur,Electronics,Lowe-Graham,2867.07
O1718,CU2688,2025-03-21,shipped,7615.07,CU2688,C1935,2024-07-22,inactive,retail,C1935,htaylor@yahoo.com,Wayne Foster,(607)916-3541x272,Egypt,North Coryborough,"3167 Chad Ranch Apt. 402
Johnsonshire, UT 36051","Young, Clark and Reese",Insurance claims handler,P42,earum,Clothing,Robinson-Hayden,1804.88
O1719,CU1090,2026-03-14,cancelled,1760.52,CU1090,C1669,2024-04-26,active,corporate,C1669,timothy57@yahoo.com,Marissa Green,078.817.1786,Egypt,Turnertown,"38845 Malone Forges
East Robinmouth, WV 12045","Morris, Strickland and Nelson",Sports administrator,P34,excepturi,Clothing,Robinson-Padilla,2157.26
O1720,CU1318,2024-11-04,shipped,8877.05,CU1318,C657,2022-11-21,active,corporate,C657,tannerzachary@gmail.com,Derrick Reyes,001-572-374-8634x4899,Egypt,Christophermouth,"8258 Bryan Junctions Suite 573
Turnershire, AK 61634",Jackson LLC,"Conservator, museum/gallery",P323,quae,Food,"Joyce, Vargas and Dunn",1206.46
O1721,CU1352,2025-08-11,cancelled,7170.06,CU1352,C881,2023-03-08,active,corporate,C881,lancemckinney@hotmail.com,Christopher Conner,001-530-353-5818x168,Egypt,Clarkchester,"05803 Bryan Wells Apt. 046
Robertberg, MN 84735",Steele-Smith,Textile designer,P379,molestiae,Electronics,Williams-May,947.49
O1722,CU2566,2025-01-30,shipped,1716.77,CU2566,C2078,2023-12-25,inactive,retail,C2078,angelamartin@james.com,Stephanie Gray,467.600.0840x31204,Egypt,Brookston,"088 Melvin Run
West Douglas, MA 83398","Reeves, Fleming and Russell",Licensed conveyancer,P257,nemo,Food,Hansen-Thompson,2610.8
O1723,CU2693,2026-01-08,shipped,9270.47,CU2693,C1468,2024-07-04,active,retail,C1468,tranjulie@yahoo.com,Jeremy Walker,001-769-391-8887,Egypt,South Michaelfurt,"516 Victoria Station Suite 031
West Sabrinabury, SD 43456",Yu Group,"Production assistant, television",P428,aliquid,Clothing,"Sweeney, King and Smith",2334.96
O1724,CU1859,2024-07-01,cancelled,7897.95,CU1859,C1751,2022-03-06,inactive,retail,C1751,nicholasmelton@gould.biz,Francisco Aguilar,+1-643-437-0783x0902,Egypt,Port Hollychester,"780 Amy Glens Apt. 232
Weberview, TX 98063",Smith Ltd,Pensions consultant,P174,nobis,Food,Martinez PLC,1586.48
O1725,CU724,2025-12-11,pending,1975.44,CU724,C1381,2025-10-12,inactive,retail,C1381,johnstonangela@turner.com,Michael Hamilton,001-374-046-0339,Egypt,New Jennifer,"Unit 2394 Box 8737
DPO AA 09199","Rose, Franklin and Short","Surveyor, hydrographic",P375,molestiae,Electronics,"Rogers, Jacobson and Thompson",3093.41
O1726,CU363,2025-09-23,shipped,6439.44,CU363,C1938,2023-06-08,active,retail,C1938,latoya98@gmail.com,Brittany Watkins,671.100.9358x6132,Egypt,North Connie,"252 Molly Throughway
Lake Larrytown, MN 15511","Caldwell, Roberts and Crawford",Comptroller,P235,iusto,Clothing,Bishop-Hamilton,538.32
O1727,CU1505,2025-11-23,pending,7345.29,CU1505,C1718,2025-04-01,active,retail,C1718,xortiz@gmail.com,Robert Blackburn,1822525522,Egypt,North Brandonburgh,"811 Madden Parks
Reyesshire, UT 86995","Osborne, Merritt and Dudley",Graphic designer,P497,consectetur,Electronics,Lowe-Graham,2867.07
O1728,CU2377,2025-12-04,shipped,9913.45,CU2377,C1417,2022-09-25,active,retail,C1417,hallbeth@yahoo.com,Julie Chan,(861)760-0135x79042,Egypt,Walkertown,"1574 Ramirez Plains
Simpsonmouth, NV 39313","Solis, Cardenas and Smith",Horticultural consultant,P375,molestiae,Electronics,"Rogers, Jacobson and Thompson",3093.41
O1729,CU1657,2025-10-27,shipped,1275.23,CU1657,C671,2023-03-31,active,corporate,C671,joshuaphillips@hotmail.com,Dr. David Stone DDS,269.805.4053x83174,Egypt,East Marciaport,"976 Sharp View Suite 099
Lake Kyleborough, ID 01484",Clarke-Ali,"Engineer, building services",P458,fuga,Clothing,Hobbs-Johnson,2405.56
O1730,CU2160,2025-12-15,cancelled,1277.37,CU2160,C1486,2023-02-02,active,corporate,C1486,sara85@hall.com,John Fisher,(793)903-9295x612,Egypt,Andersonland,"02104 Reyes Underpass Suite 764
West Sydney, MD 73569","Schmidt, Massey and Le",Automotive engineer,P372,commodi,Electronics,Rivers-Williams,3859.84
O1731,CU1746,2024-06-02,shipped,8364.75,CU1746,C352,2022-03-11,active,retail,C352,hbishop@yahoo.com,James Johnson,001-127-514-8945x62766,Egypt,North Mackenzieville,"14891 Monica Drive
West Victoriashire, NE 24671",Williams-Scott,"Surveyor, building control",P444,aperiam,Food,Estes-Rodriguez,477.66
O1732,CU663,2025-11-07,pending,1537.57,CU663,C1624,2026-03-30,active,corporate,C1624,iwhite@hotmail.com,Chad Lee,506-847-0538,Egypt,Quinnland,"767 Jeff Knolls Suite 131
Port Robert, GA 93275",Beck Group,Midwife,P392,ipsa,Food,Quinn Inc,4381.39
O1733,CU2869,2025-02-10,shipped,5328.19,CU2869,C210,2023-03-03,inactive,retail,C210,trujillocarol@cardenas-navarro.com,Robert Cantrell,602-243-0643x3800,Egypt,North Brett,"887 Branch Island
North Ryanfort, NY 11133",Lam-Rivera,"Runner, broadcasting/film/video",P380,maiores,Clothing,"Smith, Thomas and Huynh",4904.63
O1734,CU2273,2024-07-25,shipped,458.89,CU2273,C857,2023-07-03,inactive,retail,C857,brownfrancisco@knight.com,David Hall,698.580.9263,Egypt,Bonniemouth,"695 Olivia Mission Suite 976
South Adamchester, MD 97741",Werner Group,Police officer,P226,veniam,Clothing,Henry-Hall,4632.36
O1735,CU2979,2025-01-19,pending,4751.96,CU2979,C2838,2023-09-04,inactive,corporate,C2838,rebeccacastro@yahoo.com,Thomas Mosley,001-253-777-3389x853,Egypt,East Brian,"006 Calderon Parkways
Clarkbury, AZ 67260",Soto-Vazquez,Pathologist,P494,autem,Food,"Lee, Moore and Martinez",4515.9
O1736,CU888,2025-10-25,cancelled,9867.68,CU888,C1370,2025-11-10,active,retail,C1370,cassiebrewer@yahoo.com,Megan Cole,218.324.9432,Egypt,Port Stephaniefurt,"924 Walsh Knoll
North Tonya, DE 38446",Cisneros-Lewis,"Engineer, water",P58,beatae,Food,Anthony Ltd,462.7
O1737,CU1391,2024-08-20,shipped,5817.32,CU1391,C2125,2023-05-04,active,retail,C2125,michael19@yahoo.com,Derek Jackson,561.575.9452x27954,Egypt,Marcusmouth,"6633 David Lodge Apt. 167
South Nichole, WV 34492","Chan, Taylor and Herman",Air cabin crew,P197,dolore,Clothing,"Ferguson, Scott and Johnson",1577.83
O1738,CU2457,2025-08-13,cancelled,5892.74,CU2457,C1659,2024-09-14,inactive,corporate,C1659,psanchez@soto-harper.info,Evan Johnson,108-982-2362x9843,Egypt,East Michael,"48710 Brett Loaf
Robertside, PA 92587","Coleman, Potter and Waters",Neurosurgeon,P112,officiis,Electronics,Buckley-Mitchell,184.92
O1739,CU2485,2025-02-08,shipped,4291.26,CU2485,C380,2022-02-25,inactive,corporate,C380,parsonsangela@mason.biz,Teresa Wilkins,671.547.6744x5149,Egypt,Paulmouth,"7655 Elizabeth Heights Suite 429
Luisview, NY 99850",Moran-Miller,Tour manager,P399,hic,Clothing,"Ward, Perez and Clark",788.95
O1740,CU1630,2024-10-19,pending,5058.45,CU1630,C2493,2023-07-27,active,retail,C2493,vanessamadden@hotmail.com,Kenneth Ramirez,001-746-820-6106x657,Egypt,Danielland,"USS Simpson
FPO AE 33271","Roberts, Cohen and Roberts",Customer service manager,P443,repellendus,Clothing,Rivera Group,934.05
O1741,CU2724,2026-04-17,pending,1773.35,CU2724,C1714,2022-10-01,active,retail,C1714,edward91@hotmail.com,Crystal Gibson MD,001-819-918-3201,Egypt,Port Erinshire,"PSC 1601, Box 2140
APO AP 81441",Davenport Ltd,Games developer,P393,quae,Clothing,Gonzalez Group,2262.0
O1742,CU829,2026-02-16,shipped,4273.21,CU829,C1881,2022-12-17,inactive,retail,C1881,adam51@yahoo.com,Adam Martinez,8368295778,Egypt,Jonathanstad,"319 Brittany Heights Apt. 335
North Daniel, DC 48489",Aguilar-Smith,"Sales professional, IT",P17,unde,Food,Harding-Bond,567.48
O1743,CU1068,2025-04-03,cancelled,2064.25,CU1068,C1603,2024-08-30,inactive,corporate,C1603,chelsea70@warren-sanders.com,Molly Alvarado,486-038-7376x795,Egypt,Powellchester,"2519 Bullock Glens Apt. 050
Cruzborough, TX 57155","Brown, Meadows and Walsh",Television camera operator,P166,doloribus,Clothing,Cunningham-Brock,2287.6
O1744,CU1704,2025-10-04,pending,2070.05,CU1704,C1625,2024-04-17,inactive,retail,C1625,daniellethomas@yahoo.com,Vickie Anderson MD,001-164-557-0884,Egypt,East Desireehaven,"9967 Maxwell Pike Apt. 701
North Jason, FL 32264","Thompson, Wall and Hicks",Toxicologist,P324,in,Electronics,Juarez PLC,1496.28
O1745,CU1792,2025-06-20,cancelled,675.3,CU1792,C324,2023-12-24,active,retail,C324,gomezalicia@santos.biz,David Webb MD,346-181-6726x121,Egypt,Rodriguezbury,"9317 Vicki Fords
West Jenniferfort, LA 44040","Nguyen, Patrick and Dougherty",Geophysical data processor,P180,assumenda,Clothing,Lopez-Lowe,109.02
O1746,CU77,2025-10-14,shipped,3015.29,CU77,C2537,2024-05-23,inactive,retail,C2537,billy96@hotmail.com,Darryl Andersen,+1-923-883-6447x8414,Egypt,South Jaredton,"PSC 0187, Box 0502
APO AP 79120",Acosta PLC,"Investment banker, corporate",P15,error,Clothing,Diaz PLC,804.17
O1747,CU1997,2024-12-01,pending,7226.45,CU1997,C334,2024-08-21,active,retail,C334,brentspencer@yahoo.com,Peter Gaines,+1-526-330-9306x13136,Egypt,West Kiaramouth,"04068 Ward Mews
Drakeland, VA 31427",Jennings-Morris,Dispensing optician,P429,minima,Clothing,Ray PLC,1192.38
O1748,CU1675,2025-02-03,cancelled,2874.13,CU1675,C465,2021-08-24,active,retail,C465,phamjose@ball.net,Juan Martin,543.624.1170,Egypt,Port Keith,"USCGC Williams
FPO AP 82923",Dickerson Inc,"Psychotherapist, dance movement",P340,corrupti,Clothing,"Sanders, Garcia and Garcia",1062.02
O1749,CU1197,2025-12-20,shipped,6025.66,CU1197,C424,2024-03-27,inactive,corporate,C424,stevenfoster@franklin.org,Amanda Peterson,6532598352,Egypt,Lake Peter,"047 Hughes Passage Apt. 415
Hohaven, DC 50535",Mckinney-Johnson,Photographer,P150,quae,Clothing,"Kim, Butler and Harris",3853.38
O1750,CU660,2026-04-27,shipped,737.45,CU660,C2117,2022-08-16,inactive,retail,C2117,ericcantu@mcguire-brown.com,Joshua Herrera,(267)657-5122,Egypt,Smithmouth,"51625 Nancy Estate
South Ashley, AK 34204","Marks, Wheeler and Jones",Clinical research associate,P330,debitis,Food,"Simmons, Pineda and Glass",88.36
O1751,CU991,2024-12-17,cancelled,1597.35,CU991,C310,2023-11-28,active,retail,C310,johncantrell@yahoo.com,Karen Jones,202.013.5744x7776,Egypt,Clarkview,"PSC 3850, Box 2837
APO AP 92648",Williams-Young,"Programmer, multimedia",P85,error,Electronics,Schultz-Holland,4734.31
O1752,CU2584,2024-09-30,pending,7871.57,CU2584,C539,2025-10-25,active,retail,C539,michaelfinley@yahoo.com,Gary Hale,9696737940,Egypt,South Jacqueline,"399 Smith Orchard Apt. 981
West Andrew, NH 81992",Roberts LLC,Equality and diversity officer,P64,expedita,Food,"Barron, Edwards and Sandoval",2912.93
